title,description,image_url,room_type,local_path
"Glen Ellyn, IL Raised Hot Tub with automatic cover","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2481 - 2500 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/48c138c109402ebc_3166-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02448.jpg
Pools & Spas,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2481 - 2500 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/1fc1be34057a3e56_0054-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02449.jpg
Glencoe French Chateau - Formal Pool and Landscape,"---Gardens, Swimming Pool, and Entire Property Designed by:  www.thearrowshop.com----  Photography by: Marco Romani, RLA Inspiration for a timeless backyard stone and rectangular natural hot tub remodel in Chicago",https://st.hzcdn.com/fimgs/d9e1075503dc1844_5699-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02450.jpg
"Artisan Collection at Covenant Hills, William Lyon Signature Home",Lot 9 Backyard & Pool at Artisan Collection Country backyard brick and rectangular pool photo in Orange County,https://st.hzcdn.com/fimgs/1ab1bd3e05fb20d0_7012-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02451.jpg
Shaker Heights,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2501 - 2520 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/25d1938a0c097b9d_9944-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02452.jpg
"Countryside Hillside Pool, Spa and Cabana in Trophy Club","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2501 - 2520 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/230173900db89998_6036-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02453.jpg
San Diego Landscapers Design Process,"San Diego Landscape Designer: Design Process
Our design process begins with an initial consultation to understand and review your style and vision for your outdoor living space.  We also work with you to understand how you plan to use the space and the desired feel you would like to achieve.
#outdoorliving #sandiegooutdoorliving http://westernoutdoordesigns.com/concept-to-completion-outdoor-living-southern-california.html",https://st.hzcdn.com/fimgs/49810c440320df45_4971-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02454.jpg
Thousand Oaks Backyard,Large tuscan backyard stone and rectangular pool photo in Los Angeles with a bbq area,https://st.hzcdn.com/fimgs/b74191e709ceb4be_4371-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02455.jpg
LED Lights for Lagoon/Freeform Pool With Sun Shelf and Bar Area in Fort Lauderda,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2501 - 2520 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/d7e18dd4033ad777_0686-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02456.jpg
"Lake Geneva, WI Indoor Pool and Hot Tub","Request Free Quote This modern indoor swimming pool in Lake Geneva, Wi measures 19'8"" x 37'5"" and features a 7'0"" x 7'0"" hot tub inside it.  Adjacent to the hot tub is a 5'0"" x 11'8"" sunshelf equipped with 3 LED lit bubbler jet features.  The pool also possesses a 5'0"" bench all around the perimeter and a 3' x 37'5"" Jogging Lane.  Limestone Coping surrounds the pool and an automatic safety cover cuts evaporative moisture in the space.  The pool finish is CeramaQuartz.  Photos by Larry Huene",https://st.hzcdn.com/fimgs/5bf1738609849432_4975-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02457.jpg
TipTop Haus,The front-facing pool and elevated courtyard becomes the epicenter of the entry experience and the focal point of the living spaces. Mid-sized minimalist front yard concrete paver and rectangular aboveground pool fountain photo in Tampa,https://st.hzcdn.com/fimgs/f511d46e0d0b8ec0_7302-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02458.jpg
"Valparaiso, IN Custom Infinity Edge Pool & Spa","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2501 - 2520 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/5cc12f3e06c4f90c_1435-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02459.jpg
"Glencoe, IL Swimming Pool with Interior Spa","Request Free Quote This old world rectilinear pool measures 18'0"" x 38'0"", and is 3'0"" to 6'0"" deep.   The interior hot tub is 7'0"" square.  The pool coping is Bluestone, and the decking is Limestone.  The pool features an automatic pool safety cover with a custom stone lid system.  The minimalist decking and turf outline fits perfectly in this traditional European setting.",https://st.hzcdn.com/fimgs/65f12d5d0c3f262b_5208-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02460.jpg
Architectural and Interior Photography,Example of a tuscan courtyard tile and rectangular lap pool fountain design in Los Angeles,https://st.hzcdn.com/fimgs/4501e30507be3c9b_9699-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02461.jpg
Mountaintop Residence,Todd Winslow Pierce Example of a tuscan stone and rectangular pool design in San Francisco,https://st.hzcdn.com/fimgs/b0316397044586e4_2271-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02462.jpg
Modern tiered diving board,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2501 - 2520 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/cd01fc5e05f19a0d_2249-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02463.jpg
Arizona-Biltmore Whole House Renovation,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2501 - 2520 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/d871457704da91de_2427-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02464.jpg
Some of our work,Hot tub - contemporary hot tub idea in New York,https://st.hzcdn.com/fimgs/da01d7d7041302ef_4809-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02465.jpg
Modern Pool Retreat,This is a wonderful lap pool that has a taste of modern with the clean lines and cement cabana that also has a flair of the rustic with wood beams and a hill country stone bench. It also has a simple grass lawn that has very large planters as signature statements to once again give it a modern feel. Photography by Vernon Wentz of Ad Imagery,https://st.hzcdn.com/fimgs/66d1c7a5094d8cd7_9521-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02466.jpg
Modern: Beverly Drive,"Completed in the summer of 2013, this modern garden is located in Highland Park, Texas just north of Dallas. This garden features a modern edge with a swimming pool, concrete terraces, Ipe wood decks, a unique wood fence an outdoor shade structure with fireplace. The garden also includes and outdoor cooking area with Kalamazoo appliances.",https://st.hzcdn.com/fimgs/a721e5930277cd7e_9220-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02467.jpg
Beech Knoll,Inspiration for a mid-sized 1950s rooftop custom-shaped lap hot tub remodel in Los Angeles,https://st.hzcdn.com/fimgs/a561211f0bd279d0_6822-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02468.jpg
"Westridge, Santa Clarita",Example of a mid-sized tuscan indoor rectangular pool design in Los Angeles,https://st.hzcdn.com/fimgs/9881ff4008540b30_5679-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02469.jpg
"Glen Ellyn Swimming Pool, Spa Inside Pool, Pergola","Request Free Quote This elegant traditional pool and hot tub measures 20'0"" x 40'0"", and the hot tub is 7'0"" x 9'0"".  The pool features a deep end for diving, Ceramaquartz pool and hot tub finishes, Valder's Dovewhite pool coping, and Bluestone Deck.  The pool has an automatic pool safety cover with a custom stone lid system for housing the mechanism. 
LED multi-colored lighting in the pool and hot tub finish the look and make night time swimming even more spectacular.  Photos by Larry Huene",https://st.hzcdn.com/fimgs/ea7173ad0b4cc6ee_5107-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02470.jpg
41 west gated community,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2521 - 2540 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/d6a1b8160b22bde7_8958-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02471.jpg
Wooden hot tub installations,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2521 - 2540 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/9651367d033ef484_9829-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02472.jpg
